 GHD-RCS : dates in number of days after August 31. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Alsace,Auvergne,Auxerre-Avalon,Beaujolais and Maconnais,Bordeaux,Burgundy,Champagne 1,Champagne 2,Gaillac- South-West,Germany,High Loire Valley,Ile de France,Jura,Languedoc,Low Loire Valley,Luxembourg,Maritime alps,Northern Italy,Northern  Lorraine,Northern Rhone valley,Savoie,Spain,Southern Lorraine,Southern Rhone valley,Switzerland (Leman Lake),Various South-East,Vendée - Poitou Charente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,34.0,,,,24.7,31.8,,28.0,,,,26.0,42.0,20.9,45.0,33.0,,,,,,42.0,,,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,40.0,,,27.0,26.2,41.5,,34.0,,,,34.0,55.0,24.9,41.0,28.0,,,,,,42.0,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,31.0,,,19.0,24.4,26.3,,25.0,,,,23.0,33.0,22.9,42.0,27.0,,,,,,40.0,,23.5,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,42.0,,,27.0,24.9,37.5,,36.0,,,,34.0,44.0,22.9,45.0,43.0,,,,,,57.0,,24.3,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,37.0,,,14.0,21.1,25.5,,24.0,,,,30.0,25.0,14.9,44.0,31.0,,,,,,33.0,,5.5,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,26.0,,,5.0,14.7,19.7,,15.0,,,,15.0,28.0,10.9,40.0,27.0,,,,,,34.0,,10.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,24.0,,,18.0,20.9,33.2,,27.0,,,,27.0,39.0,15.9,40.0,,,,,,,46.0,,15.6,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,9.0,,,1.0,8.9,16.8,,8.0,,,,4.0,11.0,8.9,,12.0,,,,,,45.0,,26.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,27.0,,,17.0,29.8,25.0,,28.0,,,,32.0,32.0,21.9,37.0,20.0,,,,,,44.0,,31.9,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,26.0,,,6.0,13.1,16.3,,5.0,,,,8.0,22.0,,29.0,23.0,,,,,,36.0,,26.9,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,,,,15.0,20.8,25.7,,20.0,,,,29.0,41.0,,31.0,22.0,,,,,,43.0,,28.9,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,,,,12.0,26.1,25.0,,19.0,,,,20.0,27.0,,26.0,25.0,,,,,,29.0,,20.9,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,27.9,,,9.0,17.1,21.8,,11.0,,,,20.0,25.0,,27.0,,,,,,,34.0,,26.9,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,47.9,,,30.0,34.1,34.2,,31.0,,,,37.0,52.0,19.9,46.0,,,,,,,47.0,,39.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,31.9,,,6.0,16.1,16.5,,8.0,,,,9.0,22.0,9.9,26.0,,,,,,,43.0,,27.9,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,35.9,,,11.0,28.8,22.5,,15.0,,,,23.0,30.0,16.9,35.0,,,,,,,43.0,,29.4,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,47.9,,,25.0,35.4,38.2,,27.0,,,,41.0,43.0,24.9,48.0,,,,,,,50.0,,33.4,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,49.9,,,23.0,25.1,30.8,,28.0,,,,28.0,42.0,17.9,34.0,,,,,,,36.0,,26.9,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,52.9,,,38.0,39.2,42.3,,38.0,,,,45.0,52.0,26.9,45.0,,,,,,,52.0,,35.9,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,44.9,,,21.0,29.1,31.9,,20.0,,,,,42.0,24.9,37.0,,,,,,,46.0,,25.9,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,38.9,,,26.0,35.4,30.8,,31.0,,,,43.0,41.0,23.9,46.0,,,,,,,43.0,,26.9,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,33.9,,,10.0,20.6,16.1,,10.0,,,,16.0,21.0,18.9,26.0,,,,,,,40.0,,26.9,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,42.9,,,12.0,13.4,20.8,,12.0,,,,27.0,34.0,17.9,29.0,,,,,,,40.0,,20.9,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,41.9,,,39.0,14.6,24.8,,20.0,,,,26.0,35.0,13.9,33.0,,,,,,,33.0,,11.9,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,50.9,,,26.0,30.7,39.5,,34.0,,,,52.0,45.0,29.9,48.0,,,,,,,45.0,,28.9,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,46.9,,,31.0,33.1,36.8,,35.0,,,,44.0,48.0,27.9,51.0,,,,,,,52.0,,22.9,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,37.9,,,15.0,25.1,21.5,,17.0,,,,22.0,26.0,19.9,35.0,,,,,28.0,,32.0,,16.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,48.9,,,34.0,30.6,41.9,,39.5,,,,48.0,51.0,21.9,52.0,,,,,27.0,,44.0,,23.9,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,42.9,,,16.0,22.5,26.2,,23.0,,,,34.0,40.0,17.9,41.0,,,,,28.0,,43.0,,20.0,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,41.9,,,28.0,22.2,31.5,,28.0,,,,34.0,28.0,19.9,40.0,,,,,37.0,,48.0,,25.9,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,46.9,,,27.0,24.3,31.8,,33.5,,,,29.0,34.0,23.9,45.0,,,,,37.0,,48.0,,24.9,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,45.9,,,30.0,23.5,35.8,,31.0,,,,23.0,31.0,29.9,36.0,,,,,36.0,,47.0,,22.9,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,47.3,,,25.0,26.5,30.0,,27.0,,,,29.0,27.0,20.9,36.0,,,,,40.0,,44.0,,22.9,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,36.3,,,18.0,26.6,19.1,,18.0,,,,17.0,18.0,25.9,35.0,,,,,32.0,,59.5,,25.0,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,50.7,,,28.0,36.1,36.3,,42.0,,,,35.0,42.0,30.9,50.0,,,,,42.0,,58.5,,25.9,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,45.0,,,21.0,24.9,23.5,,28.0,,,,19.0,28.0,25.7,35.0,,,,,29.0,,45.5,,21.9,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,41.7,,,23.0,26.6,24.9,,28.0,,,,,28.0,31.7,40.0,,,,,44.0,,57.5,,27.9,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,40.7,,,25.0,24.1,26.5,,30.5,,,,28.0,29.0,24.9,39.0,,,,,41.0,,55.0,,26.9,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,21.7,,,6.0,11.7,8.8,,1.0,,,,10.0,1.0,20.7,20.0,,,,,23.0,,39.0,,17.9,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,48.7,,,,34.4,35.1,,36.0,,,,41.0,,26.9,,,,,,40.0,,64.0,,27.9,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,53.0,,,,35.2,35.1,,39.0,,,,,,32.9,,,,,,40.0,,60.5,,25.9,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,43.9,,,,29.7,27.1,,33.0,,,,,,26.0,43.3,,,,,31.0,,45.5,,15.9,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,56.7,,,,34.7,39.0,,39.0,,,,,,34.7,48.3,,,,,31.0,,58.0,,26.9,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,36.7,,,,24.2,24.1,,28.0,,,,,,28.0,41.3,,,,,45.0,,43.0,,17.9,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,42.7,,,,14.7,19.0,,20.0,,,,,,21.7,25.3,,,,,31.0,,39.5,,17.4,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,38.9,,,,27.2,26.0,,29.0,,,,,,24.9,38.3,,,,,19.0,,36.5,,24.5,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,50.9,,,,27.2,33.5,,38.0,,,,,,30.7,43.3,,,,,32.0,,40.5,,25.9,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,39.9,,,,23.7,27.1,,30.0,,,,,,24.9,40.3,,,,,43.0,,46.5,,21.9,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,44.7,,,,27.7,24.6,,30.0,,,,,,27.7,42.4,,,,,36.0,,41.0,,17.0,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,49.0,,,,28.7,29.0,,37.0,,,,,,26.7,44.4,,,,,33.0,,46.5,,22.9,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,37.9,,,,27.2,22.1,,26.0,,,,,,21.7,35.9,,,,,39.0,,33.0,,16.0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,29.9,,,,1.2,14.1,,12.0,,,,,,12.6,21.3,,,,,28.0,,32.5,,12.9,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,35.7,,,,9.2,20.1,,16.0,,,,,,13.3,25.4,,,,,16.0,,31.5,,13.9,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,40.7,,,,25.7,26.0,,31.0,,,,,,18.9,40.3,,,,,26.0,,43.0,,20.9,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,32.9,,,,19.7,16.3,,19.0,,,,,,20.7,24.9,,,,,32.0,,44.5,,14.9,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,25.9,,,,17.2,16.5,,14.0,,,,,,20.7,32.4,,,,,24.0,,34.0,,13.9,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,28.0,,,,13.2,16.2,,19.0,,,,,,12.5,27.9,,,,,26.0,,22.5,,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,36.7,,,,13.2,22.5,,25.0,,,,,,15.4,31.3,,,,,20.0,,36.0,,15.9,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,38.7,,,,17.7,20.2,,22.0,,,,,,23.1,33.9,,,,,27.0,,37.5,,20.9,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,32.7,,,,12.7,11.9,,18.0,,,,,,14.9,32.9,,,,,17.0,,28.5,,13.9,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,25.7,,,,15.7,18.1,,17.0,,,,,,21.9,34.3,,,,,25.0,,45.0,,8.9,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,35.7,,,,4.2,16.1,,19.0,,,,,,23.0,27.4,,,,,24.0,,38.5,,11.9,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,22.7,,,,15.7,11.2,,17.0,,,,,,23.5,29.4,,,,,18.0,,33.5,,8.9,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,32.7,,,,18.7,20.1,,26.0,,,,,,15.5,30.9,,,,,27.0,,41.5,,7.9,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,31.7,,,,26.7,16.2,,17.0,,,,,,20.8,34.4,,,,,17.0,,35.0,,10.9,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,8.0,,,,-4.3,-10.1,,-4.0,,,,,,12.4,13.3,,,,,-2.0,,27.0,,0.0,-7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,34.0,,,,11.1,21.5,,26.0,,,,,,21.5,31.0,,,,,23.0,,37.5,,12.9,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,29.0,,,,-4.9,13.5,,16.0,,,,,,20.4,24.0,,,,,21.0,,30.0,,9.9,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,,,,,16.1,16.0,,16.0,,,,,,12.4,28.3,,,,,20.0,,28.5,,9.5,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,,,,,,,,,,,,,,15.0,,,,,,,,33.0,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
